loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,pmrapos,pmraneg,pmdecpos,pmdecneg,tranmidpos,tranmidneg,orbperpos,orbperneg,trandurhpos,trandurhneg,trandepos,trandepneg,radepos,radeneg,insolpos,insolneg,eqtpos,eqtneg,tmagpos,tmagneg,distpos,distneg,teffpos,teffneg,radpos,radneg
2697,PC,-4.148,0.022,-0.022,0,-10.752,0.025,-0.025,0,2459385.043,0.001824,-0.001824,0,2.9519989,0.0000109,-0.0000109,0,3.518,0.154,-0.154,0,8270,3.00726,-3.00726,0,15.6964,0.804949,-0.804949,0,1262.03,0,0,0,1660,0,0,0,12.8739,0.006,-0.006,0,974.737,15.2045,-15.2045,0,6136,131.8,-131.8,0,1.73,0.08,-0.08,0,-4.126,-4.17,-10.727,-10.777,2459385.045,2459385.041,2.9520098,2.951988,3.672,3.364,8273.00726,8266.99274,16.501349,14.891451,1262.03,1262.03,1660,1660,12.8799,12.8679,989.9415,959.5325,6267.8,6004.2,1.81,1.65
2698,PC,12.641,1.208,-1.208,0,-4.63,1.208,-1.208,0,2459374.8,0.01015,-0.01015,0,12.8777188,0.0001864,-0.0001864,0,4.209,0.552,-0.552,0,21210,30.591,-30.591,0,0,0,0,0,70.9259,0,0,0,808,0,0,0,13.3675,0.006,-0.006,0,586.486,0,0,0,5281.8,254.8,-254.8,0,0,0,0,0,13.849,11.433,-3.422,-5.838,2459374.811,2459374.79,12.8779052,12.8775324,4.761,3.657,21240.591,21179.409,0,0,70.9259,70.9259,808,808,13.3735,13.3615,586.486,586.486,5536.6,5027,0,0
2699,FP,-14.691,0.027,-0.027,0,-30.878,0.037,-0.037,0,2458681.713,0.002723,-0.002723,0,0.5438807,0.0000438,-0.0000438,0,0.78,0.232,-0.232,0,3390,33.5861,-33.5861,0,6.46581,0,0,0,1246.75,0,0,0,1655,0,0,0,13.5252,0.006,-0.006,0,557.804,5.954,-5.954,0,5259,122,-122,0,0.98,0,0,0,-14.664,-14.718,-30.841,-30.915,2458681.716,2458681.711,0.5439245,0.5438369,1.012,0.548,3423.5861,3356.4139,6.46581,6.46581,1246.75,1246.75,1655,1655,13.5312,13.5192,563.758,551.85,5381,5137,0.98,0.98
2700,CP,35.906,0.058,-0.058,0,-37.39,0.096,-0.096,0,2459062.447,0.001973,-0.001973,0,0.77685,0.00003,-0.00003,0,1.43,0.442,-0.442,0,830,7.51073,-7.51073,0,3.28324,0.350139,-0.350139,0,4180.32,0,0,0,2240,0,0,0,11.5273,0.006,-0.006,0,222.852,3.6895,-3.6895,0,5190,133.3,-133.3,0,0.96,0.06,-0.06,0,35.964,35.848,-37.294,-37.486,2459062.449,2459062.445,0.77688,0.77682,1.872,0.988,837.51073,822.48927,3.633379,2.933101,4180.32,4180.32,2240,2240,11.5333,11.5213,226.5415,219.1625,5323.3,5056.7,1.02,0.9
2701,PC,-1.834,0.033,-0.033,0,-2.405,0.041,-0.041,0,2459387.964,0.004711,-0.004711,0,2.625748,0.0000193,-0.0000193,0,3.529,0.263,-0.263,0,4650,7.00738,-7.00738,0,12.4597,0.874559,-0.874559,0,2401.54,0,0,0,1950,0,0,0,12.4472,0.006,-0.006,0,956.388,32.491,-32.491,0,6693,113.7,-113.7,0,1.89,0.1,-0.1,0,-1.801,-1.867,-2.364,-2.446,2459387.969,2459387.96,2.6257673,2.6257287,3.792,3.266,4657.00738,4642.99262,13.334259,11.585141,2401.54,2401.54,1950,1950,12.4532,12.4412,988.879,923.897,6806.7,6579.3,1.99,1.79
2702,CP,0.113,0.046,-0.046,0,-1.961,0.049,-0.049,0,2458681.489,0.000529,-0.000529,0,3.6525305,0.0000752,-0.0000752,0,4.153,0.07,-0.07,0,9770,0.392199,-0.392199,0,14.7302,0.716888,-0.716888,0,967.919,0,0,0,1553,0,0,0,10.6651,0.006,-0.006,0,285.895,3.281,-3.281,0,5930,129.2,-129.2,0,1.47,0.07,-0.07,0,0.159,0.067,-1.912,-2.01,2458681.489,2458681.488,3.6526057,3.6524553,4.223,4.083,9770.392199,9769.607801,15.447088,14.013312,967.919,967.919,1553,1553,10.6711,10.6591,289.176,282.614,6059.2,5800.8,1.54,1.4
2703,PC,1.722,0.078,-0.078,0,-11.329,0.096,-0.096,0,2459387.911,0.001236,-0.001236,0,1.0571733,0.0000024,-0.0000024,0,1.235,0.258,-0.258,0,2140,4.06663,-4.06663,0,12.0066,1.13779,-1.13779,0,2168.84,0,0,0,1901,0,0,0,11.5624,0.006,-0.006,0,809.845,57.5345,-57.5345,0,6307,130.1,-130.1,0,2.53,0.21,-0.21,0,1.8,1.644,-11.233,-11.425,2459387.912,2459387.91,1.0571757,1.0571709,1.493,0.977,2144.06663,2135.93337,13.14439,10.86881,2168.84,2168.84,1901,1901,11.5684,11.5564,867.3795,752.3105,6437.1,6176.9,2.74,2.32
2704,FP,-11.469,0.021,-0.021,0,-27.176,0.024,-0.024,0,2459386.358,0.001192,-0.001192,0,3.0223957,0.000007,-0.000007,0,3.272,0.186,-0.186,0,14800,226.274,-226.274,0,11.507,1.4904,-1.4904,0,791.733,0,0,0,1477,0,0,0,12.7316,0.006,-0.006,0,234.721,1.1845,-1.1845,0,4653,124.1,-124.1,0,0.75,0.05,-0.05,0,-11.448,-11.49,-27.152,-27.2,2459386.359,2459386.357,3.0224027,3.0223887,3.458,3.086,15026.274,14573.726,12.9974,10.0166,791.733,791.733,1477,1477,12.7376,12.7256,235.9055,233.5365,4777.1,4528.9,0.8,0.7
2705,PC,-4.54,0.022,-0.022,0,-22.686,0.024,-0.024,0,2459386.64,0.002112,-0.002112,0,2.8090597,0.0000123,-0.0000123,0,3.24,0.18,-0.18,0,6430,4.81704,-4.81704,0,12.0828,0.69344,-0.69344,0,1004.86,0,0,0,1568,0,0,0,12.9566,0.006,-0.006,0,803.35,10.0185,-10.0185,0,5852,129.2,-129.2,0,1.52,0.07,-0.07,0,-4.518,-4.562,-22.662,-22.71,2459386.642,2459386.638,2.809072,2.8090474,3.42,3.06,6434.81704,6425.18296,12.77624,11.38936,1004.86,1004.86,1568,1568,12.9626,12.9506,813.3685,793.3315,5981.2,5722.8,1.59,1.45
2706,PC,0,0,0,0,0,0,0,0,2459382.586,0.003485,-0.003485,0,4.2732096,0.0000259,-0.0000259,0,3.047,0.342,-0.342,0,5870,8.28257,-8.28257,0,0,0,0,0,286.212,0,0,0,1145,0,0,0,12.8376,0.006,-0.006,0,522.799,0,0,0,5332,124.8,-124.8,0,0,0,0,0,0,0,0,0,2459382.589,2459382.582,4.2732355,4.2731837,3.389,2.705,5878.28257,5861.71743,0,0,286.212,286.212,1145,1145,12.8436,12.8316,522.799,522.799,5456.8,5207.2,0,0
2707,PC,-5.955,0.023,-0.023,0,-7.704,0.027,-0.027,0,2459387.102,0.000852,-0.000852,0,1.0664194,0.0000018,-0.0000018,0,2.106,0.057,-0.057,0,14350,3.29977,-3.29977,0,14.3422,0,0,0,2742.65,0,0,0,2016,0,0,0,13.1482,0.006,-0.006,0,685.8,9.2315,-9.2315,0,5897,122,-122,0,1.18,0,0,0,-5.932,-5.978,-7.677,-7.731,2459387.103,2459387.101,1.0664212,1.0664176,2.163,2.049,14353.29977,14346.70023,14.3422,14.3422,2742.65,2742.65,2016,2016,13.1542,13.1422,695.0315,676.5685,6019,5775,1.18,1.18
2708,PC,2.699,0.032,-0.032,0,-9.65,0.042,-0.042,0,2459382.157,0.001914,-0.001914,0,4.1794516,0.0000162,-0.0000162,0,3.921,0.144,-0.144,0,4480,1.94359,-1.94359,0,13.3164,0.725707,-0.725707,0,815.017,0,0,0,1488,0,0,0,12.4256,0.006,-0.006,0,891.92,23.9285,-23.9285,0,6151,125.9,-125.9,0,1.96,0.1,-0.1,0,2.731,2.667,-9.608,-9.692,2459382.158,2459382.155,4.1794678,4.1794354,4.065,3.777,4481.94359,4478.05641,14.042107,12.590693,815.017,815.017,1488,1488,12.4316,12.4196,915.8485,867.9915,6276.9,6025.1,2.06,1.86
2709,PC,9.636,0.033,-0.033,0,5.757,0.038,-0.038,0,2459369.723,0.00663,-0.00663,0,10.1923252,0.0001567,-0.0001567,0,6.168,1.216,-1.216,0,1730,2.37491,-2.37491,0,5.40312,0.346144,-0.346144,0,355.136,0,0,0,1209,0,0,0,12.1098,0.006,-0.006,0,426.298,4.0385,-4.0385,0,5767,132.8,-132.8,0,1.28,0.06,-0.06,0,9.669,9.603,5.795,5.719,2459369.73,2459369.716,10.1924819,10.1921685,7.384,4.952,1732.37491,1727.62509,5.749264,5.056976,355.136,355.136,1209,1209,12.1158,12.1038,430.3365,422.2595,5899.8,5634.2,1.34,1.22
2710,PC,-2.25,0.029,-0.029,0,-1.995,0.037,-0.037,0,2459386.788,0.000581,-0.000581,0,5.0648278,0.0000054,-0.0000054,0,4.321,0.046,-0.046,0,9920,0.497057,-0.497057,0,13.6307,0.610454,-0.610454,0,738.156,0,0,0,1452,0,0,0,11.6723,0.006,-0.006,0,441.315,4.0245,-4.0245,0,6411,127.4,-127.4,0,1.34,0.06,-0.06,0,-2.221,-2.279,-1.958,-2.032,2459386.789,2459386.788,5.0648332,5.0648224,4.367,4.275,9920.497057,9919.502943,14.241154,13.020246,738.156,738.156,1452,1452,11.6783,11.6663,445.3395,437.2905,6538.4,6283.6,1.4,1.28
2711,PC,16.701,0.042,-0.042,0,1.791,0.05,-0.05,0,2459089.918,0.002778,-0.002778,0,3.7852328,0.000017,-0.000017,0,3.5398298,0.2992673,-0.2992673,0,1338.879128,102.16418,-102.16418,0,4.7864833,0.3589693,-0.3589693,0,650.4958544,0,0,0,1288.044546,0,0,0,11.5166,0.006,-0.006,0,352.269,4.7305,-4.7305,0,6150,129.2,-129.2,0,1.1289999,0.0535025,-0.0535025,0,16.743,16.659,1.841,1.741,2459089.921,2459089.916,3.7852498,3.7852158,3.8390971,3.2405625,1441.043308,1236.714948,5.1454526,4.427514,650.4958544,650.4958544,1288.044546,1288.044546,11.5226,11.5106,356.9995,347.5385,6279.2,6020.8,1.1825024,1.0754974
2712,PC,-2.431,0.05,-0.05,0,-8.443,0.05,-0.05,0,2459387.736,0.000774,-0.000774,0,1.0815202,0.0000017,-0.0000017,0,1.317,0.077,-0.077,0,9050,7.05463,-7.05463,0,17.3782,1.0167,-1.0167,0,1428.47,0,0,0,1712,0,0,0,12.4794,0.006,-0.006,0,834.968,20.203,-20.203,0,6260,133.8,-133.8,0,1.78,0.09,-0.09,0,-2.381,-2.481,-8.393,-8.493,2459387.737,2459387.735,1.0815219,1.0815185,1.394,1.24,9057.05463,9042.94537,18.3949,16.3615,1428.47,1428.47,1712,1712,12.4854,12.4734,855.171,814.765,6393.8,6126.2,1.87,1.69
2713,CP,0.421,0.118,-0.118,0,-16.943,0.09,-0.09,0,2459383.76,0.000818,-0.000818,0,2.0180196,0.0000034,-0.0000034,0,1.967,0.069,-0.069,0,15190,7.1664,-7.1664,0,12.168,0.698399,-0.698399,0,520.136,0,0,0,1330,0,0,0,11.3208,0.006,-0.006,0,217.193,2.7145,-2.7145,0,5544,131.1,-131.1,0,0.96,0.05,-0.05,0,0.539,0.303,-16.853,-17.033,2459383.761,2459383.76,2.018023,2.0180162,2.036,1.898,15197.1664,15182.8336,12.866399,11.469601,520.136,520.136,1330,1330,11.3268,11.3148,219.9075,214.4785,5675.1,5412.9,1.01,0.91
2714,FP,-4.526,0.182,-0.182,0,-5.123,0.151,-0.151,0,2459384.151,0.008855,-0.008855,0,3.1785277,0.0000595,-0.0000595,0,5.974,0.655,-0.655,0,20330,3908.66,-3908.66,0,0,0,0,0,788.118,0,0,0,1476,0,0,0,12.7825,0.007,-0.007,0,6634.95,3149.75,-3149.75,0,3540.7,294.1,-294.1,0,0,0,0,0,-4.344,-4.708,-4.972,-5.274,2459384.16,2459384.142,3.1785872,3.1784682,6.629,5.319,24238.66,16421.34,0,0,788.118,788.118,1476,1476,12.7895,12.7755,9784.7,3485.2,3834.8,3246.6,0,0
2715,PC,0,0,0,0,0,0,0,0,2458674.781,0.008369,-0.008369,0,3.9823479,0.003558,-0.003558,0,4.463,1.02,-1.02,0,32030,267.429,-267.429,0,0,0,0,0,197.455,0,0,0,1044,0,0,0,13.334,0.055,-0.055,0,0,0,0,0,3986,125.8,-125.8,0,0,0,0,0,0,0,0,0,2458674.79,2458674.773,3.9859059,3.9787899,5.483,3.443,32297.429,31762.571,0,0,197.455,197.455,1044,1044,13.389,13.279,0,0,4111.8,3860.2,0,0
2716,PC,-2.33,0.034,-0.034,0,-8.422,0.032,-0.032,0,2458680.863,0.002022,-0.002022,0,1.9242952,0.0002792,-0.0002792,0,3.075,0.155,-0.155,0,12690,6.66582,-6.66582,0,16.9815,0.94611,-0.94611,0,2478.4,0,0,0,1965,0,0,0,12.8757,0.006,-0.006,0,851.085,13.6305,-13.6305,0,6324.3,126.2,-126.2,0,1.48,0.07,-0.07,0,-2.296,-2.364,-8.39,-8.454,2458680.865,2458680.861,1.9245744,1.924016,3.23,2.92,12696.66582,12683.33418,17.92761,16.03539,2478.4,2478.4,1965,1965,12.8817,12.8697,864.7155,837.4545,6450.5,6198.1,1.55,1.41
2717,PC,-2.026,0.073,-0.073,0,0.723,0.066,-0.066,0,2458682.074,0.003286,-0.003286,0,2.265394,0.000567,-0.000567,0,3.478,0.349,-0.349,0,4540,4.40374,-4.40374,0,12.6882,1.03445,-1.03445,0,1585.08,0,0,0,1757,0,0,0,12.5521,0.006,-0.006,0,744.585,38.19,-38.19,0,5568,128.3,-128.3,0,1.86,0.14,-0.14,0,-1.953,-2.099,0.789,0.657,2458682.077,2458682.07,2.265961,2.264827,3.827,3.129,4544.40374,4535.59626,13.72265,11.65375,1585.08,1585.08,1757,1757,12.5581,12.5461,782.775,706.395,5696.3,5439.7,2,1.72
2718,PC,0,0,0,0,0,0,0,0,2458681.503,0.002079,-0.002079,0,10.1822686,0.0028618,-0.0028618,0,2.424,0.642,-0.642,0,12570,53.5887,-53.5887,0,0,0,0,0,0,0,0,0,0,0,0,0,12.388,0.022,-0.022,0,535.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458681.505,2458681.501,10.1851304,10.1794068,3.066,1.782,12623.5887,12516.4113,0,0,0,0,0,0,12.41,12.366,535.977,535.977,0,0,0,0
2719,PC,-0.21,0.041,-0.041,0,-0.681,0.039,-0.039,0,2459388.954,0.001693,-0.001693,0,1.2436504,0.0000038,-0.0000038,0,1.215,0.13,-0.13,0,7630,14.4777,-14.4777,0,11.1385,0,0,0,828.458,0,0,0,1494,0,0,0,13.3234,0.006,-0.006,0,781.789,20.9495,-20.9495,0,6070,122,-122,0,1.18,0,0,0,-0.169,-0.251,-0.642,-0.72,2459388.955,2459388.952,1.2436542,1.2436466,1.345,1.085,7644.4777,7615.5223,11.1385,11.1385,828.458,828.458,1494,1494,13.3294,13.3174,802.7385,760.8395,6192,5948,1.18,1.18
2720,PC,-4.562,0.061,-0.061,0,-15.268,0.054,-0.054,0,2459385.194,0.001669,-0.001669,0,1.4893582,0.0000047,-0.0000047,0,1.286,0.318,-0.318,0,8600,599.159,-599.159,0,12.5424,3.03828,-3.03828,0,1946.1,0,0,0,1850,0,0,0,12.5052,0.006,-0.006,0,533.245,9.3415,-9.3415,0,6208,126.3,-126.3,0,1.11,0.05,-0.05,0,-4.501,-4.623,-15.214,-15.322,2459385.195,2459385.192,1.4893629,1.4893535,1.604,0.968,9199.159,8000.841,15.58068,9.50412,1946.1,1946.1,1850,1850,12.5112,12.4992,542.5865,523.9035,6334.3,6081.7,1.16,1.06
2721,PC,2.41,1.145,-1.145,0,-0.633,1.144,-1.144,0,2459386.459,0.001062,-0.001062,0,3.7465541,0.000009,-0.000009,0,2.623,0.218,-0.218,0,12890,95.4802,-95.4802,0,0,0,0,0,824.101,0,0,0,1492,0,0,0,12.2962,0.006,-0.006,0,0,0,0,0,5766.6,229.2,-229.2,0,0,0,0,0,3.555,1.265,0.511,-1.777,2459386.46,2459386.458,3.7465631,3.7465451,2.841,2.405,12985.4802,12794.5198,0,0,824.101,824.101,1492,1492,12.3022,12.2902,0,0,5995.8,5537.4,0,0
2722,APC,-3.306,0.038,-0.038,0,-13.937,0.037,-0.037,0,2460188.713,0.000255,-0.000255,0,17.9160113,0.0000035,-0.0000035,0,1.889,0.07,-0.07,0,9906,690.225,-690.225,0,18.2667,0.987092,-0.987092,0,27.7718,0,0,0,639,0,0,0,9.5498,0.006,-0.006,0,199.657,0.8155,-0.8155,0,6090.2,99.1,-99.1,0,1.57,0.07,-0.07,0,-3.268,-3.344,-13.9,-13.974,2460188.713,2460188.713,17.9160148,17.9160078,1.959,1.819,10596.225,9215.775,19.253792,17.279608,27.7718,27.7718,639,639,9.5558,9.5438,200.4725,198.8415,6189.3,5991.1,1.64,1.5
2723,APC,-12,3.6,-3.6,0,0,3.4,-3.4,0,2459376.819,0.00086,-0.00086,0,11.968028,0.000026,-0.000026,0,3.925,0.111,-0.111,0,9480,929.658,-929.658,0,32.6917,0,0,0,495.179,0,0,0,0,0,0,0,10.9207,0.006,-0.006,0,402.859,0,0,0,6701,0,0,0,1.57,0,0,0,-8.4,-15.6,3.4,-3.4,2459376.82,2459376.818,11.968054,11.968002,4.036,3.814,10409.658,8550.342,32.6917,32.6917,495.179,495.179,0,0,10.9267,10.9147,402.859,402.859,6701,6701,1.57,1.57
2724,PC,6.714,0.037,-0.037,0,-9.147,0.041,-0.041,0,2459386.225,0.001741,-0.001741,0,8.6369598,0.0000396,-0.0000396,0,4.91,0.551,-0.551,0,13620,14.695,-14.695,0,13.0862,0.783856,-0.783856,0,439.615,0,0,0,1275,0,0,0,12.7691,0.006,-0.006,0,543.009,6.2335,-6.2335,0,6040,137.5,-137.5,0,1.04,0.05,-0.05,0,6.751,6.677,-9.106,-9.188,2459386.227,2459386.223,8.6369994,8.6369202,5.461,4.359,13634.695,13605.305,13.870056,12.302344,439.615,439.615,1275,1275,12.7751,12.7631,549.2425,536.7755,6177.5,5902.5,1.09,0.99
2725,PC,-9.733,0.06,-0.06,0,-24.925,0.063,-0.063,0,2459383.417,0.00096,-0.00096,0,5.9709305,0.000011,-0.000011,0,3.145,0.104,-0.104,0,11800,2.59435,-2.59435,0,12.3371,0.622648,-0.622648,0,180.951,0,0,0,1021,0,0,0,11.8482,0.006,-0.006,0,340.802,4.3255,-4.3255,0,5748,126,-126,0,1.09,0.05,-0.05,0,-9.673,-9.793,-24.862,-24.988,2459383.418,2459383.416,5.9709415,5.9709195,3.249,3.041,11802.59435,11797.40565,12.959748,11.714452,180.951,180.951,1021,1021,11.8542,11.8422,345.1275,336.4765,5874,5622,1.14,1.04
2726,FP,9.755,0.047,-0.047,0,-15.582,0.041,-0.041,0,2458680.476,0.00594,-0.00594,0,2.3651663,0.0010118,-0.0010118,0,2.462,0.478,-0.478,0,15360,56.303,-56.303,0,19.4747,0,0,0,851.541,0,0,0,1504,0,0,0,13.4411,0.006,-0.006,0,991.209,25.639,-25.639,0,5805,123,-123,0,1.51,0,0,0,9.802,9.708,-15.541,-15.623,2458680.482,2458680.47,2.3661781,2.3641545,2.94,1.984,15416.303,15303.697,19.4747,19.4747,851.541,851.541,1504,1504,13.4471,13.4351,1016.848,965.57,5928,5682,1.51,1.51
2727,PC,-9.895,0.115,-0.115,0,-3.343,0.093,-0.093,0,2458678.654,0.00372,-0.00372,0,3.2229781,0.0011213,-0.0011213,0,3.793,0.871,-0.871,0,9310,405.136,-405.136,0,14.58,2.97346,-2.97346,0,2054.13,0,0,0,1875,0,0,0,10.9308,0.007,-0.007,0,248.097,5.077,-5.077,0,5488,139.9,-139.9,0,1.29,0.07,-0.07,0,-9.78,-10.01,-3.25,-3.436,2458678.657,2458678.65,3.2240994,3.2218568,4.664,2.922,9715.136,8904.864,17.55346,11.60654,2054.13,2054.13,1875,1875,10.9378,10.9238,253.174,243.02,5627.9,5348.1,1.36,1.22
2728,PC,-1.123,0.048,-0.048,0,-4.392,0.043,-0.043,0,2459386.771,0.002116,-0.002116,0,2.1917701,0.0000094,-0.0000094,0,3.145,0.162,-0.162,0,11650,5.65744,-5.65744,0,20.1864,0,0,0,3396.72,0,0,0,2126,0,0,0,13.207,0.006,-0.006,0,1356.21,49.045,-49.045,0,7222,123,-123,0,1.84,0,0,0,-1.075,-1.171,-4.349,-4.435,2459386.773,2459386.769,2.1917795,2.1917607,3.307,2.983,11655.65744,11644.34256,20.1864,20.1864,3396.72,3396.72,2126,2126,13.213,13.201,1405.255,1307.165,7345,7099,1.84,1.84
2729,PC,-19.549,0.063,-0.063,0,-95.54,0.058,-0.058,0,2458681.381,0.003443,-0.003443,0,4.8692603,0.0013765,-0.0013765,0,2.538,0.686,-0.686,0,5510,600.394,-600.394,0,6.32448,1.96147,-1.96147,0,215.764,0,0,0,1067,0,0,0,11.9812,0.006,-0.006,0,132.574,0.7525,-0.7525,0,4323,124,-124,0,0.7,0.06,-0.06,0,-19.486,-19.612,-95.482,-95.598,2458681.385,2458681.378,4.8706368,4.8678838,3.224,1.852,6110.394,4909.606,8.28595,4.36301,215.764,215.764,1067,1067,11.9872,11.9752,133.3265,131.8215,4447,4199,0.76,0.64
2730,FP,18.437,0.039,-0.039,0,0.972,0.039,-0.039,0,2459251.479,0.004996,-0.004996,0,3.0591641,0.0000276,-0.0000276,0,4.25,0.601,-0.601,0,2110,3.55194,-3.55194,0,7.01214,0.460945,-0.460945,0,2296.74,0,0,0,1928,0,0,0,12.0536,0.006,-0.006,0,491.072,5.583,-5.583,0,4999.4,290.5,-290.5,0,1.59,0.07,-0.07,0,18.476,18.398,1.011,0.933,2459251.484,2459251.474,3.0591917,3.0591365,4.851,3.649,2113.55194,2106.44806,7.473085,6.551195,2296.74,2296.74,1928,1928,12.0596,12.0476,496.655,485.489,5289.9,4708.9,1.66,1.52
2731,PC,-7.5,2.7,-2.7,0,6.9,2.7,-2.7,0,2459250.961,0.002875,-0.002875,0,2.6156239,0.000012,-0.000012,0,2.101,0.228,-0.228,0,2340,2.67833,-2.67833,0,4.05281,0.214842,-0.214842,0,1128.14,0,0,0,1614,0,0,0,11.4872,0.006,-0.006,0,820.182,0,0,0,7002,132.8,-132.8,0,0.83,0.03,-0.03,0,-4.8,-10.2,9.6,4.2,2459250.964,2459250.958,2.6156359,2.6156119,2.329,1.873,2342.67833,2337.32167,4.267652,3.837968,1128.14,1128.14,1614,1614,11.4932,11.4812,820.182,820.182,7134.8,6869.2,0.86,0.8
2732,APC,0.296,0.059,-0.059,0,2.296,0.06,-0.06,0,2459225.652,0.0013,-0.0013,0,2.0272642,0.0000064,-0.0000064,0,0.977,0.242,-0.242,0,4320,18.6478,-18.6478,0,13.445,1.05548,-1.05548,0,388.165,0,0,0,1236,0,0,0,11.3546,0.006,-0.006,0,574.167,11.7,-11.7,0,6505.5,152.8,-152.8,0,1.81,0.08,-0.08,0,0.355,0.237,2.356,2.236,2459225.653,2459225.651,2.0272706,2.0272578,1.219,0.735,4338.6478,4301.3522,14.50048,12.38952,388.165,388.165,1236,1236,11.3606,11.3486,585.867,562.467,6658.3,6352.7,1.89,1.73
2733,FP,-13.501,0.023,-0.023,0,-13.674,0.027,-0.027,0,2458354.866,0.00394,-0.00394,0,1.26092,0.0004,-0.0004,0,2.718,0.72,-0.72,0,4825.94,27.7901,-27.7901,0,8.46782,0.678134,-0.678134,0,5014.81,0,0,0,2344,0,0,0,12.3571,0.006,-0.006,0,472.613,4.7065,-4.7065,0,5875,75.2,-75.2,0,1.11,0.03,-0.03,0,-13.478,-13.524,-13.647,-13.701,2458354.87,2458354.862,1.26132,1.26052,3.438,1.998,4853.7301,4798.1499,9.145954,7.789686,5014.81,5014.81,2344,2344,12.3631,12.3511,477.3195,467.9065,5950.2,5799.8,1.14,1.08
2734,PC,50.816,0.038,-0.038,0,-25.3,0.048,-0.048,0,2459988.846,0.004916,-0.004916,0,2.2358979,0.0000114,-0.0000114,0,1.588,0.415,-0.415,0,610,6.99303,-6.99303,0,3.28794,0.345418,-0.345418,0,851.912,0,0,0,1505,0,0,0,10.6418,0.006,-0.006,0,112.087,0.342,-0.342,0,4793.8,119.1,-119.1,0,0.9,0.06,-0.06,0,50.854,50.778,-25.252,-25.348,2459988.851,2459988.841,2.2359093,2.2358865,2.003,1.173,616.99303,603.00697,3.633358,2.942522,851.912,851.912,1505,1505,10.6478,10.6358,112.429,111.745,4912.9,4674.7,0.96,0.84
2735,PC,0.063,0.058,-0.058,0,-7.869,0.06,-0.06,0,2459327.236,0.000585,-0.000585,0,4.311529,0.0001052,-0.0001052,0,2.699,0.1,-0.1,0,9820,1.68729,-1.68729,0,15.9679,1.57675,-1.57675,0,364.211,0,0,0,1217,0,0,0,10.9932,0.007,-0.007,0,388.82,6.4115,-6.4115,0,6777,134.5,-134.5,0,1.57,0.15,-0.15,0,0.121,0.005,-7.809,-7.929,2459327.236,2459327.235,4.3116342,4.3114238,2.799,2.599,9821.68729,9818.31271,17.54465,14.39115,364.211,364.211,1217,1217,11.0002,10.9862,395.2315,382.4085,6911.5,6642.5,1.72,1.42
2736,PC,-6.575,0.034,-0.034,0,57.524,0.035,-0.035,0,2460068.517,0.009305,-0.009305,0,13.8198702,0.0001136,-0.0001136,0,5.041,1.015,-1.015,0,328,21.79,-21.79,0,3.09224,0.228983,-0.228983,0,107.236,0,0,0,896,0,0,0,10.2756,0.006,-0.006,0,281.692,1.448,-1.448,0,5598,127.2,-127.2,0,1.96,0.1,-0.1,0,-6.541,-6.609,57.559,57.489,2460068.527,2460068.508,13.8199838,13.8197566,6.056,4.026,349.79,306.21,3.321223,2.863257,107.236,107.236,896,896,10.2816,10.2696,283.14,280.244,5725.2,5470.8,2.06,1.86
2737,CP,-5.96,0.036,-0.036,0,38.599,0.037,-0.037,0,2460174.15,0.000776,-0.000776,0,4.6658007,0.0000033,-0.0000033,0,2.609,0.033,-0.033,0,565,7.37223,-7.37223,0,2.17821,0.11227,-0.11227,0,216.429,0,0,0,1068,0,0,0,8.7843,0.006,-0.006,0,78.7577,0.1213,-0.1213,0,6365,197,-197,0,1.02,0.05,-0.05,0,-5.924,-5.996,38.636,38.562,2460174.151,2460174.149,4.665804,4.6657974,2.642,2.576,572.37223,557.62777,2.29048,2.06594,216.429,216.429,1068,1068,8.7903,8.7783,78.879,78.6364,6562,6168,1.07,0.97
2738,PC,-5.96,0.036,-0.036,0,38.599,0.037,-0.037,0,2460167.79,0.000888,-0.000888,0,8.8176457,0.0000081,-0.0000081,0,3.076,0.102,-0.102,0,645,11.2249,-11.2249,0,2.36114,0.123182,-0.123182,0,85.6924,0,0,0,847,0,0,0,8.7843,0.006,-0.006,0,78.7577,0.1213,-0.1213,0,6365,197,-197,0,1.02,0.05,-0.05,0,-5.924,-5.996,38.636,38.562,2460167.79,2460167.789,8.8176538,8.8176376,3.178,2.974,656.2249,633.7751,2.484322,2.237958,85.6924,85.6924,847,847,8.7903,8.7783,78.879,78.6364,6562,6168,1.07,0.97
