default_flag,disposition,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
0,CANDIDATE,0,8.63829000000,0.00017000000,-0.00017000000,0,6.81000000,0.76000000,-0.76000000,0,0.60800000,0.06800000,-0.06800000,0,0.438000,0.042000,-0.042000,0,1338.23000000,200.26500000,-200.26500000,17.4584000,0.0464000,-0.0464000,14.0840000,0.0730000,-0.0730000,16.8969000,0.0011240,-0.0011240
0,CANDIDATE,0,8.63810000000,0.00024000000,-0.00024000000,0,15.99000000,9.19000000,-9.19000000,0,1.42700000,0.82000000,-0.82000000,0,0.500000,0.120000,-0.030000,0,1338.23000000,200.26500000,-200.26500000,17.4584000,0.0464000,-0.0464000,14.0840000,0.0730000,-0.0730000,16.8969000,0.0011240,-0.0011240
1,CANDIDATE,0,8.63795000000,0.00013000000,-0.00013000000,0,15.10000000,4.70000000,-7.30000000,0,1.35000000,0.42000000,-0.65000000,0,0.438000,0.044000,-0.040000,0,1338.23000000,200.26500000,-200.26500000,17.4584000,0.0464000,-0.0464000,14.0840000,0.0730000,-0.0730000,16.8969000,0.0011240,-0.0011240
1,FALSE POSITIVE,0,5.79688610000,,,0,24.20000000,,,0,2.15897939,,,0,0.720000,,,0,233.55000000,1.95800000,-1.92600000,12.3290000,0.0380000,-0.0380000,9.8830000,0.0230000,-0.0230000,11.7062000,0.0011890,-0.0011890
0,FALSE POSITIVE,0,5.79687000000,0.00000000000,0.00000000000,0,27.81000000,3.56000000,-3.56000000,0,2.48100000,0.31800000,-0.31800000,0,0.790000,0.060000,-0.050000,0,233.55000000,1.95800000,-1.92600000,12.3290000,0.0380000,-0.0380000,9.8830000,0.0230000,-0.0230000,11.7062000,0.0011890,-0.0011890
1,CANDIDATE,0,0.47752520000,0.00000220000,-0.00000210000,0,20.10000000,3.40000000,-4.50000000,0,1.79000000,0.30000000,-0.40000000,0,0.522000,0.039000,-0.049000,0,,,,15.5280000,0.1830000,-0.1830000,12.1390000,0.0300000,-0.0300000,14.9507000,0.0026750,-0.0026750
0,CANDIDATE,0,22.19799200000,,,0,5.34000000,,,0,0.47640289,,,0,0.400000,,,0,199.16200000,3.51150000,-3.51150000,18.1000000,0.2000000,-0.2000000,12.9950000,0.0340000,-0.0340000,16.6412000,0.0009980,-0.0009980
1,CANDIDATE,0,44.39400000000,0.00240000000,-0.00240000000,0,4.07000000,1.02000000,-0.98000000,0,0.36300000,0.09100000,-0.08700000,0,0.318000,0.077000,-0.070000,0,199.16200000,3.51150000,-3.51150000,18.1000000,0.2000000,-0.2000000,12.9950000,0.0340000,-0.0340000,16.6412000,0.0009980,-0.0009980
1,CANDIDATE,0,3.29163000000,0.00015000000,-0.00015000000,0,1.17000000,0.10000000,-0.24000000,0,0.10400000,0.00900000,-0.02100000,0,0.567000,0.019000,-0.031000,0,219.56200000,1.38200000,-1.36600000,13.7330000,0.1140000,-0.1140000,11.1220000,0.0190000,-0.0190000,13.3201000,0.0003240,-0.0003240
0,CANDIDATE,0,3.29089980000,,,0,1.57000000,,,0,0.14006602,,,0,0.720000,,,0,219.56200000,1.38200000,-1.36600000,13.7330000,0.1140000,-0.1140000,11.1220000,0.0190000,-0.0190000,13.3201000,0.0003240,-0.0003240
0,CONFIRMED,2,0.87721400000,0.00006000000,-0.00006000000,0,1.30000000,0.10000000,-0.10000000,0,0.11597843,0.00892142,-0.00892142,0,0.930000,0.060000,-0.060000,0,232.10000000,2.70600000,-2.64600000,11.7460000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,11.6477000,0.0002450,-0.0002450
1,CONFIRMED,2,0.87724000000,0.00004000000,-0.00004000000,0,1.56500000,0.07900000,-0.07900000,0,0.13962019,0.00704792,-0.00704792,0,0.980000,0.025000,-0.025000,0,232.10000000,2.70600000,-2.64600000,11.7460000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,11.6477000,0.0002450,-0.0002450
0,CONFIRMED,2,0.87703000000,0.00011000000,-0.00013000000,0,1.20000000,0.11000000,-0.10000000,0,0.11000000,0.00980000,-0.00900000,0,0.990833,0.043820,-0.048447,0,232.10000000,2.70600000,-2.64600000,11.7460000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,11.6477000,0.0002450,-0.0002450
0,CONFIRMED,2,0.87718300000,0.00005700000,-0.00005700000,0,1.40575209,0.20796795,-0.12587500,0,0.13000000,0.02000000,-0.01000000,0,0.932487,0.063740,-0.037849,0,232.10000000,2.70600000,-2.64600000,11.7460000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,11.6477000,0.0002450,-0.0002450
0,CANDIDATE,0,2.89641390000,,,0,2.45000000,,,0,0.21857436,,,0,0.420000,,,0,113.01200000,0.80300000,-0.79300000,15.3460000,0.0800000,-0.0800000,10.7630000,0.0190000,-0.0190000,14.2008000,0.0006780,-0.0006780
0,CANDIDATE,0,2.89607106000,,,0,,,,,,,,,0.524138,0.015688,-0.015688,0,113.01200000,0.80300000,-0.79300000,15.3460000,0.0800000,-0.0800000,10.7630000,0.0190000,-0.0190000,14.2008000,0.0006780,-0.0006780
1,CANDIDATE,0,2.89652800000,0.00006100000,-0.00006000000,0,1.45000000,0.29000000,-0.29000000,0,0.12900000,0.02600000,-0.02600000,0,0.242000,0.045000,-0.036000,0,113.01200000,0.80300000,-0.79300000,15.3460000,0.0800000,-0.0800000,10.7630000,0.0190000,-0.0190000,14.2008000,0.0006780,-0.0006780
0,CANDIDATE,0,0.44433632000,,,0,1.01000000,,,0,0.09010616,,,0,0.800000,,,0,254.55500000,2.64800000,-2.59600000,12.1830000,0.0570000,-0.0570000,10.1910000,0.0210000,-0.0210000,11.9479000,0.0005360,-0.0005360
1,CANDIDATE,0,0.44437200000,0.00004200000,-0.00004200000,0,1.22000000,0.23000000,-0.23000000,0,0.10900000,0.02100000,-0.02100000,0,0.820000,0.050000,-0.050000,0,254.55500000,2.64800000,-2.59600000,12.1830000,0.0570000,-0.0570000,10.1910000,0.0210000,-0.0210000,11.9479000,0.0005360,-0.0005360
1,CONFIRMED,2,3.80464000000,0.00091000000,-0.00105000000,0,1.22000000,0.21000000,-0.17000000,0,0.10884111,0.01873495,-0.01516638,0,,,,,476.88200000,9.69200000,-9.32100000,12.0810000,0.0460000,-0.0460000,10.6370000,0.0220000,-0.0220000,11.9456000,0.0002360,-0.0002360
0,CANDIDATE,0,7.28161000000,0.00078000000,-0.00078000000,0,1.78000000,0.43000000,-0.43000000,0,0.15900000,0.03800000,-0.03800000,0,0.490000,0.030000,-0.030000,0,126.18200000,0.67300000,-0.66700000,14.7960000,0.0800000,-0.0800000,10.9000000,0.0190000,-0.0190000,14.0514000,0.0003200,-0.0003200
0,CANDIDATE,0,7.28116000000,0.00055000000,-0.00058000000,0,1.79000000,0.20000000,-0.18000000,0,0.16000000,0.01800000,-0.01600000,0,0.541438,0.016101,-0.016101,0,126.18200000,0.67300000,-0.66700000,14.7960000,0.0800000,-0.0800000,10.9000000,0.0190000,-0.0190000,14.0514000,0.0003200,-0.0003200
1,CANDIDATE,0,7.28076000000,0.00034000000,-0.00038000000,0,2.60000000,1.20000000,-1.80000000,0,0.23000000,0.11000000,-0.16000000,0,0.399000,0.043000,-0.008000,0,126.18200000,0.67300000,-0.66700000,14.7960000,0.0800000,-0.0800000,10.9000000,0.0190000,-0.0190000,14.0514000,0.0003200,-0.0003200
0,CANDIDATE,0,7.28138000000,0.00044000000,-0.00044000000,0,17.00000000,14.00000000,-14.00000000,0,1.50000000,1.20000000,-1.20000000,0,0.399000,0.018000,-0.018000,0,126.18200000,0.67300000,-0.66700000,14.7960000,0.0800000,-0.0800000,10.9000000,0.0190000,-0.0190000,14.0514000,0.0003200,-0.0003200
0,CANDIDATE,0,7.28131000000,,,0,1.90000000,,,0,0.16950665,,,0,0.510000,,,0,126.18200000,0.67300000,-0.66700000,14.7960000,0.0800000,-0.0800000,10.9000000,0.0190000,-0.0190000,14.0514000,0.0003200,-0.0003200
1,CANDIDATE,0,4.58328000000,0.00034000000,-0.00033000000,0,2.21000000,0.27000000,-0.38000000,0,0.19700000,0.02400000,-0.03400000,0,0.545000,0.054000,-0.056000,0,203.22300000,2.11150000,-2.11150000,15.3750000,0.1490000,-0.1490000,11.5870000,0.0230000,-0.0230000,14.6350000,0.0005910,-0.0005910
1,CANDIDATE,0,1.65336000000,0.00012000000,-0.00011000000,0,1.51000000,0.20000000,-0.36000000,0,0.13500000,0.02000000,-0.03200000,0,0.545000,0.054000,-0.056000,0,203.22300000,2.11150000,-2.11150000,15.3750000,0.1490000,-0.1490000,11.5870000,0.0230000,-0.0230000,14.6350000,0.0005910,-0.0005910
0,CANDIDATE,0,5.28081000000,0.00014000000,-0.00014000000,0,10.90000000,1.20000000,-1.20000000,0,0.97000000,0.11000000,-0.11000000,0,3.010000,0.290000,-0.290000,0,649.93500000,24.07100000,-22.44100000,11.0830000,0.0150000,-0.0150000,10.2300000,0.0210000,-0.0210000,11.4346000,0.0006470,-0.0006470
1,CANDIDATE,0,5.28130579000,,,0,,,,,,,,,2.669570,0.123682,-0.167846,0,649.93500000,24.07100000,-22.44100000,11.0830000,0.0150000,-0.0150000,10.2300000,0.0210000,-0.0210000,11.4346000,0.0006470,-0.0006470
1,CANDIDATE,0,440.00000000000,160.00000000000,-120.00000000000,0,16.30000000,6.80000000,-5.30000000,0,1.45000000,0.61000000,-0.47000000,0,0.850000,0.080000,-0.080000,0,1217.96000000,109.99500000,-109.99500000,12.9860000,0.1030000,-0.1030000,10.7340000,0.0240000,-0.0240000,12.7710000,0.0004170,-0.0004170
1,CANDIDATE,0,30.00000000000,70.00000000000,-20.00000000000,0,22.80000000,9.30000000,-8.50000000,0,2.03000000,0.83000000,-0.76000000,0,0.890000,0.360000,-0.360000,0,229.95400000,2.59500000,-2.53800000,15.8400000,0.0640000,-0.0640000,12.1110000,0.0270000,-0.0270000,15.0949000,0.0006930,-0.0006930
1,CANDIDATE,0,,,,,24.90000000,7.50000000,-9.80000000,0,2.22000000,0.67000000,-0.87000000,0,0.600900,0.062700,-0.007200,0,229.95400000,2.59500000,-2.53800000,15.8400000,0.0640000,-0.0640000,12.1110000,0.0270000,-0.0270000,15.0949000,0.0006930,-0.0006930
1,CANDIDATE,0,7.65553300000,0.00068200000,-0.00058900000,0,2.32800000,0.19600000,-0.18500000,0,0.20769061,0.01748598,-0.01650462,0,0.751000,0.055000,-0.050000,0,495.70700000,12.12900000,-11.57200000,14.6990000,0.0690000,-0.0690000,12.5500000,0.0300000,-0.0300000,14.4478000,0.0003300,-0.0003300
1,FALSE POSITIVE,0,27.77038800000,,,0,25.10000000,,,0,2.23927201,,,0,0.710000,,,0,252.38300000,1.70400000,-1.68200000,13.5950000,0.1600000,-0.1600000,10.9410000,0.0190000,-0.0190000,13.2049000,0.0002910,-0.0002910
0,FALSE POSITIVE,0,27.77045000000,0.00008000000,-0.00008000000,0,32.79000000,9.01000000,-9.01000000,0,2.92500000,0.80400000,-0.80400000,0,8.150000,0.320000,-0.230000,0,252.38300000,1.70400000,-1.68200000,13.5950000,0.1600000,-0.1600000,10.9410000,0.0190000,-0.0190000,13.2049000,0.0002910,-0.0002910
1,CANDIDATE,0,0.25966900000,0.00004100000,-0.00004100000,0,0.77000000,0.14000000,-0.14000000,0,0.06900000,0.01200000,-0.01200000,0,0.690000,0.050000,-0.050000,0,,,,12.9200000,0.1140000,-0.1140000,9.3090000,0.0240000,-0.0240000,,,
0,CANDIDATE,0,0.25967056000,,,0,0.74200000,,,0,0.06619681,,,0,0.590000,,,0,,,,12.9200000,0.1140000,-0.1140000,9.3090000,0.0240000,-0.0240000,,,
1,CANDIDATE,0,5.54583000000,0.00067000000,-0.00069000000,0,0.44100000,0.06800000,-0.10600000,0,0.03930000,0.00610000,-0.00946000,0,0.340000,0.041000,-0.047000,0,,,,12.9200000,0.1140000,-0.1140000,9.3090000,0.0240000,-0.0240000,,,
1,CANDIDATE,0,18.45020000000,0.00500000000,-0.00530000000,0,2.52000000,0.58000000,-2.54000000,0,0.22500000,0.05200000,-0.22700000,0,0.717000,0.055000,-0.029000,0,340.43300000,4.69800000,-4.57400000,15.2300000,0.0920000,-0.0920000,12.0400000,0.0290000,-0.0290000,14.6214000,0.0004570,-0.0004570
1,CANDIDATE,1,35.62100000000,0.00300000000,-0.00200000000,0,1.89000000,0.14000000,-0.13000000,0,0.16861480,0.01248998,-0.01159784,0,0.898000,0.013000,-0.013000,0,209.07100000,1.88000000,-1.84700000,12.2130000,0.0690000,-0.0690000,10.2230000,0.0250000,-0.0250000,11.9397000,0.0002590,-0.0002590
1,CANDIDATE,0,4.13330000000,0.00047000000,-0.00044000000,0,1.20000000,0.31000000,-1.32000000,0,0.11000000,0.02800000,-0.11800000,0,0.312000,0.058000,-0.059000,0,114.67500000,0.77300000,-0.76300000,16.2480000,0.1190000,-0.1190000,11.9120000,0.0240000,-0.0240000,15.3174000,0.0008100,-0.0008100
1,CANDIDATE,0,1.96114690000,,,0,5.93000000,,,0,0.52903916,,,0,0.640000,,,0,592.20400000,16.48700000,-15.63200000,15.3550000,0.0920000,-0.0920000,12.3470000,0.0300000,-0.0300000,14.9824000,0.0015090,-0.0015090
0,CANDIDATE,0,1.96133691104,0.00023744530,-0.00023744530,0,15.86577929,38.36488700,-38.36488700,0,1.41545246,3.42269186,-3.42269186,0,1.067380,,,0,592.20400000,16.48700000,-15.63200000,15.3550000,0.0920000,-0.0920000,12.3470000,0.0300000,-0.0300000,14.9824000,0.0015090,-0.0015090
1,CANDIDATE,0,40.73020000000,0.00400000000,-0.00400000000,0,7.80000000,1.40000000,-1.40000000,0,0.70000000,0.12000000,-0.12000000,0,0.980000,0.170000,-0.170000,0,835.71600000,28.52600000,-26.73700000,14.6470000,0.0570000,-0.0570000,12.7660000,0.0330000,-0.0330000,14.3910000,0.0003880,-0.0003880
0,CANDIDATE,0,40.73620000000,0.00266000000,-0.00266000000,0,7.28000000,1.10000000,-1.10000000,0,0.64900000,0.09800000,-0.09800000,0,0.850000,0.110000,-0.080000,0,835.71600000,28.52600000,-26.73700000,14.6470000,0.0570000,-0.0570000,12.7660000,0.0330000,-0.0330000,14.3910000,0.0003880,-0.0003880
1,CANDIDATE,0,18.10220826000,,,0,,,,,,,,,2.047780,0.114633,-0.107508,0,235.67900000,3.34700000,-3.25700000,9.9000000,0.0060000,-0.0060000,8.4910000,0.0230000,-0.0230000,9.7658900,0.0003590,-0.0003590
1,CANDIDATE,0,0.60408352000,,,0,2.26000000,,,0,0.20162370,,,0,0.670000,,,0,370.69600000,11.75950000,-11.75950000,16.7360000,1.1330000,-1.1330000,12.9670000,0.0400000,-0.0400000,15.9321000,0.0005990,-0.0005990
0,CANDIDATE,0,3.52743000000,0.00031000000,-0.00031000000,0,1.11000000,0.34000000,-0.34000000,0,0.09900000,0.03000000,-0.03000000,0,0.257000,0.070000,-0.070000,0,124.87200000,1.03800000,-1.02200000,16.6300000,0.2000000,-0.2000000,12.1530000,0.0270000,-0.0270000,15.6549000,0.0010570,-0.0010570
1,CANDIDATE,0,3.52725000000,0.00030000000,-0.00030000000,0,1.21000000,0.34000000,-0.52000000,0,0.10800000,0.03000000,-0.04600000,0,0.257000,0.067000,-0.073000,0,124.87200000,1.03800000,-1.02200000,16.6300000,0.2000000,-0.2000000,12.1530000,0.0270000,-0.0270000,15.6549000,0.0010570,-0.0010570
0,CANDIDATE,0,3.52674000000,0.00030000000,-0.00032000000,0,1.32000000,0.26000000,-0.25000000,0,0.11800000,0.02300000,-0.02200000,0,0.350987,0.010957,-0.010957,0,124.87200000,1.03800000,-1.02200000,16.6300000,0.2000000,-0.2000000,12.1530000,0.0270000,-0.0270000,15.6549000,0.0010570,-0.0010570
0,CANDIDATE,0,3.52690240000,,,0,2.98000000,,,0,0.26585779,,,0,0.670000,,,0,124.87200000,1.03800000,-1.02200000,16.6300000,0.2000000,-0.2000000,12.1530000,0.0270000,-0.0270000,15.6549000,0.0010570,-0.0010570
1,CANDIDATE,0,6340.00000000000,2230.00000000000,-1530.00000000000,0,12.80000000,1.10000000,-1.10000000,0,1.14000000,0.10000000,-0.10000000,0,0.880000,0.090000,-0.090000,0,2864.21000000,349.80000000,-285.68000000,14.8640000,0.0690000,-0.0690000,12.7550000,0.0340000,-0.0340000,14.6744000,0.0003040,-0.0003040
1,CANDIDATE,0,9.32169100000,0.00155000000,-0.00145500000,0,17.32500000,3.66800000,-2.67900000,0,1.54563563,0.32723761,-0.23900478,0,0.678000,0.136000,-0.098000,0,,,,20.5561000,0.0545000,-0.0545000,,,,20.2478000,0.0142300,-0.0142300
1,CANDIDATE,0,6.66200000000,0.00120000000,-0.00110000000,0,1.59000000,0.37000000,-0.93000000,0,0.14200000,0.03300000,-0.08300000,0,0.483000,0.094000,-0.116000,0,242.57300000,5.44750000,-5.44750000,16.1530000,1.1330000,-1.1330000,12.1280000,0.0360000,-0.0360000,15.4615000,0.0008280,-0.0008280
1,CONFIRMED,3,2.71578000000,0.00031000000,-0.00031000000,0,1.03000000,0.08500000,-0.08600000,0,0.09189045,0.00758319,-0.00767241,0,,,,,334.96700000,4.17850000,-4.17850000,14.6680000,0.1370000,-0.1370000,12.0870000,0.0230000,-0.0230000,14.3234000,0.0003590,-0.0003590
1,CONFIRMED,1,2.04780000000,0.00010000000,-0.00010000000,0,0.90819000,0.05861000,-0.06401000,0,0.08102328,0.00522883,-0.00571059,0,0.655000,0.041000,-0.045000,0,,,,14.9740000,0.1370000,-0.1370000,12.1490000,0.0260000,-0.0260000,,,
1,CANDIDATE,0,,,,,35.00000000,11.00000000,-13.00000000,0,3.10000000,0.98000000,-1.20000000,0,1.266000,0.202000,-0.016000,0,302.74300000,3.85100000,-3.75600000,11.8500000,0.0300000,-0.0300000,10.1200000,0.0210000,-0.0210000,11.5585000,0.0003950,-0.0003950
0,FALSE POSITIVE,0,27.27048734000,,,0,,,,,,,,,2.564000,0.182111,-0.121357,0,499.58300000,13.46200000,-12.78600000,11.5050000,0.0170000,-0.0170000,9.8020000,0.0210000,-0.0210000,11.1348000,0.0011730,-0.0011730
1,FALSE POSITIVE,0,27.24280800000,0.00007100000,-0.00007400000,0,93.00000000,19.00000000,-48.00000000,0,8.30000000,1.70000000,-4.30000000,0,2.540000,0.120000,-0.150000,0,499.58300000,13.46200000,-12.78600000,11.5050000,0.0170000,-0.0170000,9.8020000,0.0210000,-0.0210000,11.1348000,0.0011730,-0.0011730
0,FALSE POSITIVE,0,27.24273000000,0.00012000000,-0.00012000000,0,31.73000000,5.25000000,-5.25000000,0,2.83100000,0.46800000,-0.46800000,0,0.920000,0.200000,-0.070000,0,499.58300000,13.46200000,-12.78600000,11.5050000,0.0170000,-0.0170000,9.8020000,0.0210000,-0.0210000,11.1348000,0.0011730,-0.0011730
0,FALSE POSITIVE,0,27.24291200000,,,0,18.80000000,,,0,1.67722366,,,0,0.900000,,,0,499.58300000,13.46200000,-12.78600000,11.5050000,0.0170000,-0.0170000,9.8020000,0.0210000,-0.0210000,11.1348000,0.0011730,-0.0011730
1,CANDIDATE,0,1.39533600000,0.00005200000,-0.00005600000,0,0.76000000,0.15000000,-0.24000000,0,0.06800000,0.01300000,-0.02100000,0,0.280000,0.053000,-0.080000,0,87.96050000,0.41210000,-0.40840000,15.5500000,0.0700000,-0.0700000,10.8540000,0.0190000,-0.0190000,14.4385000,0.0005160,-0.0005160
0,CANDIDATE,0,1.39533316000,,,0,,,,,,,,,0.424658,0.012668,-0.012668,0,87.96050000,0.41210000,-0.40840000,15.5500000,0.0700000,-0.0700000,10.8540000,0.0190000,-0.0190000,14.4385000,0.0005160,-0.0005160
0,CANDIDATE,0,1.39515130000,,,0,0.87900000,,,0,0.07841913,,,0,0.320000,,,0,87.96050000,0.41210000,-0.40840000,15.5500000,0.0700000,-0.0700000,10.8540000,0.0190000,-0.0190000,14.4385000,0.0005160,-0.0005160
1,CANDIDATE,0,15.37910000000,0.00180000000,-0.00190000000,0,1.89000000,0.53000000,-1.74000000,0,0.16900000,0.04700000,-0.15500000,0,0.336000,0.077000,-0.060000,0,232.35400000,3.17800000,-3.17800000,16.6800000,0.2000000,-0.2000000,12.7130000,0.0330000,-0.0330000,15.8642000,0.0008770,-0.0008770
0,CANDIDATE,0,33.51070000000,0.00230000000,-0.00230000000,0,2.14000000,0.16000000,-0.16000000,0,0.19100000,0.01400000,-0.01400000,0,0.896000,0.051000,-0.051000,0,212.29200000,1.98800000,-1.95200000,11.6800000,0.0510000,-0.0510000,9.9330000,0.0280000,-0.0280000,11.7105000,0.0005060,-0.0005060
0,CANDIDATE,0,33.51569000000,0.00232000000,-0.00232000000,0,3.83000000,3.25000000,-3.25000000,0,0.34200000,0.29000000,-0.29000000,0,0.710000,9.640000,-0.060000,0,212.29200000,1.98800000,-1.95200000,11.6800000,0.0510000,-0.0510000,9.9330000,0.0280000,-0.0280000,11.7105000,0.0005060,-0.0005060
1,CANDIDATE,0,33.51160000000,0.00150000000,-0.00160000000,0,2.89000000,0.41000000,-0.38000000,0,0.25800000,0.03700000,-0.03400000,0,0.875000,0.083000,-0.067000,0,212.29200000,1.98800000,-1.95200000,11.6800000,0.0510000,-0.0510000,9.9330000,0.0280000,-0.0280000,11.7105000,0.0005060,-0.0005060
0,CANDIDATE,0,33.51360700000,0.00276100000,-0.00277800000,0,2.47313225,0.34471763,-0.16726551,0,0.22000000,0.03000000,-0.01000000,0,0.857642,0.045198,-0.031706,0,212.29200000,1.98800000,-1.95200000,11.6800000,0.0510000,-0.0510000,9.9330000,0.0280000,-0.0280000,11.7105000,0.0005060,-0.0005060
0,CANDIDATE,0,33.51539900000,,,0,2.03000000,,,0,0.18110447,,,0,0.650000,,,0,212.29200000,1.98800000,-1.95200000,11.6800000,0.0510000,-0.0510000,9.9330000,0.0280000,-0.0280000,11.7105000,0.0005060,-0.0005060
1,CONFIRMED,2,3.96151000000,0.00046000000,-0.00051000000,0,1.00000000,0.12000000,-0.11000000,0,0.08921402,0.01070568,-0.00981354,0,,,,,257.44300000,3.23900000,-3.23900000,14.7050000,0.1600000,-0.1600000,11.6640000,0.0230000,-0.0230000,14.2575000,0.0005130,-0.0005130
0,CONFIRMED,2,3.96165000000,0.00035000000,-0.00034000000,0,1.48000000,0.14000000,-0.21000000,0,0.13200000,0.01200000,-0.01900000,0,0.634000,0.039000,-0.045000,0,257.44300000,3.23900000,-3.23900000,14.7050000,0.1600000,-0.1600000,11.6640000,0.0230000,-0.0230000,14.2575000,0.0005130,-0.0005130
1,CANDIDATE,0,6.97251000000,0.00080000000,-0.00093000000,0,2.01000000,0.21000000,-0.78000000,0,0.17900000,0.01900000,-0.07000000,0,0.625200,0.006100,-0.020300,0,239.50600000,2.02700000,-2.02700000,14.3310000,0.1490000,-0.1490000,11.5240000,0.0290000,-0.0290000,14.0326000,0.0007080,-0.0007080
1,CONFIRMED,1,4.16980000000,0.00010000000,-0.00010000000,0,1.04000000,0.03700000,-0.03200000,0,0.09278259,0.00330092,-0.00285485,0,0.628461,0.043420,-0.024858,0,436.48800000,8.17800100,-7.88800000,14.9830000,0.1140000,-0.1140000,12.4540000,0.0300000,-0.0300000,14.5885000,0.0005100,-0.0005100
0,CONFIRMED,1,4.16959000000,0.00051000000,-0.00053000000,0,1.10000000,0.14000000,-0.12000000,0,0.09813543,0.01248996,-0.01070568,0,,,,,436.48800000,8.17800100,-7.88800000,14.9830000,0.1140000,-0.1140000,12.4540000,0.0300000,-0.0300000,14.5885000,0.0005100,-0.0005100
0,CONFIRMED,1,4.16888000000,0.00050000000,-0.00056000000,0,1.41000000,0.15000000,-0.34000000,0,0.12600000,0.01300000,-0.03000000,0,0.628000,0.025000,-0.043000,0,436.48800000,8.17800100,-7.88800000,14.9830000,0.1140000,-0.1140000,12.4540000,0.0300000,-0.0300000,14.5885000,0.0005100,-0.0005100
1,CANDIDATE,1,12.33890000000,0.00160000000,-0.00170000000,0,2.11000000,0.23000000,-0.61000000,0,0.18800000,0.02100000,-0.05400000,0,0.628000,0.025000,-0.043000,0,436.48800000,8.17800100,-7.88800000,14.9830000,0.1140000,-0.1140000,12.4540000,0.0300000,-0.0300000,14.5885000,0.0005100,-0.0005100
0,CANDIDATE,1,12.33913300000,,,0,2.59000000,,,0,0.23106432,,,0,0.730000,,,0,436.48800000,8.17800100,-7.88800000,14.9830000,0.1140000,-0.1140000,12.4540000,0.0300000,-0.0300000,14.5885000,0.0005100,-0.0005100
1,CANDIDATE,0,2.89465000000,0.00036000000,-0.00034000000,0,1.75000000,0.24000000,-0.46000000,0,0.15600000,0.02100000,-0.04100000,0,0.702000,0.059000,-0.049000,0,270.10900000,4.02700000,-4.02700000,15.2400000,0.1490000,-0.1490000,11.7340000,0.0210000,-0.0210000,14.5976000,0.0004300,-0.0004300
1,CANDIDATE,0,3.83794000000,0.00041000000,-0.00039000000,0,1.51000000,0.33000000,-0.27000000,0,0.13500000,0.02900000,-0.02400000,0,0.809000,0.162000,-0.042000,0,155.42570000,,,14.1800000,0.0400000,-0.0400000,10.4170000,0.0210000,-0.0210000,13.4874000,0.0005640,-0.0005640
1,CANDIDATE,0,5.24086000000,0.00094000000,-0.00147000000,0,1.46000000,0.32000000,-0.25000000,0,0.13000000,0.02900000,-0.02200000,0,0.809000,0.162000,-0.042000,0,155.42570000,,,14.1800000,0.0400000,-0.0400000,10.4170000,0.0210000,-0.0210000,13.4874000,0.0005640,-0.0005640
1,CANDIDATE,0,2790.00000000000,1270.00000000000,-970.00000000000,0,12.20000000,7.30000000,-6.30000000,0,1.09000000,0.65000000,-0.56000000,0,0.930000,0.090000,-0.090000,0,409.50200000,8.22600000,-7.91400000,11.5680000,0.0270000,-0.0270000,9.8900000,0.0230000,-0.0230000,11.5629000,0.0006790,-0.0006790
